"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"MRF","EQ","21-Dec-2020","      77571.55","      77638.00","      77793.15","      74545.45","      75198.00","      75277.70","      76113.49","      24201","          1842022635.40","      12652","       4105","         16.96"
"MRF","EQ","22-Dec-2020","      75277.70","      75477.00","      76709.85","      73777.75","      76050.00","      76096.35","      75032.29","      27697","          2078169230.45","      14993","       2728","          9.85"
"MRF","EQ","23-Dec-2020","      76096.35","      76000.00","      76850.00","      75406.40","      75882.10","      75854.85","      76113.60","      15368","          1169713820.00","       7681","       2606","         16.96"
"MRF","EQ","24-Dec-2020","      75854.85","      76400.00","      76549.95","      75550.00","      76000.05","      75892.35","      76079.36","      14445","          1098966376.65","       6607","       4286","         29.67"
"MRF","EQ","28-Dec-2020","      75892.35","      76100.00","      76840.20","      75008.85","      75498.00","      75366.70","      75908.34","      18088","          1373029966.75","       8814","       5618","         31.06"
"MRF","EQ","29-Dec-2020","      75366.70","      75899.00","      76000.00","      74860.00","      75550.00","      75677.55","      75467.78","      14694","          1108923628.10","       7336","       2537","         17.27"
"MRF","EQ","30-Dec-2020","      75677.55","      75561.05","      77672.75","      75300.00","      76700.00","      76925.10","      76198.75","      16171","          1232209913.55","       8833","       3318","         20.52"
"MRF","EQ","31-Dec-2020","      76925.10","      76600.00","      77339.95","      75310.15","      75590.00","      75750.45","      76179.12","      28028","          2135148366.80","      14179","       6788","         24.22"
"MRF","EQ","01-Jan-2021","      75750.45","      76000.00","      76334.35","      75550.00","      76132.00","      76021.65","      75943.40","      13254","          1006553778.00","       7094","        770","          5.81"
"MRF","EQ","04-Jan-2021","      76021.65","      76200.65","      78900.00","      75900.00","      78398.95","      78402.20","      77379.29","      28145","          2177840251.80","      14457","       5609","         19.93"
"MRF","EQ","05-Jan-2021","      78402.20","      77800.00","      79373.00","      77700.00","      79110.00","      79053.00","      78618.01","      25539","          2007825404.75","      13637","       4922","         19.27"
"MRF","EQ","06-Jan-2021","      79053.00","      79053.00","      79800.00","      77619.20","      78410.60","      78752.25","      78935.44","      30427","          2401768537.00","      16271","       5168","         16.98"
"MRF","EQ","07-Jan-2021","      78752.25","      79500.00","      79500.00","      77000.00","      77287.00","      77332.60","      78011.59","      21765","          1697922268.55","      11649","       4286","         19.69"
"MRF","EQ","08-Jan-2021","      77332.60","      77780.00","      81399.00","      77600.00","      81000.00","      80602.10","      79370.97","      31729","          2518361574.85","      17817","       7507","         23.66"
"MRF","EQ","11-Jan-2021","      80602.10","      80700.00","      83000.00","      80500.00","      82499.00","      82507.90","      81808.44","      48475","          3965663915.50","      25663","       5158","         10.64"
"MRF","EQ","12-Jan-2021","      82507.90","      82400.00","      87000.00","      81712.40","      86000.00","      85746.90","      85271.89","      87936","          7498468816.45","      41821","       9597","         10.91"
"MRF","EQ","13-Jan-2021","      85746.90","      86200.00","      87399.95","      85300.00","      85422.45","      85642.30","      86048.06","      57619","          4958003364.00","      30541","      10376","         18.01"
"MRF","EQ","14-Jan-2021","      85642.30","      86300.00","      89938.10","      85785.00","      89936.65","      88749.65","      87623.76","      55671","          4878102199.90","      26957","       9484","         17.04"
"MRF","EQ","15-Jan-2021","      88749.65","      89150.00","      89823.90","      86401.30","      87659.00","      87551.75","      88147.91","      57495","          5068064021.05","      29236","       5812","         10.11"
"MRF","EQ","18-Jan-2021","      87551.75","      87800.00","      88165.60","      85111.25","      85598.90","      85661.85","      86447.98","      30785","          2661300935.20","      16980","       4692","         15.24"
"MRF","EQ","19-Jan-2021","      85661.85","      86150.00","      88005.70","      86150.00","      87600.05","      87197.55","      87013.11","      21305","          1853814281.90","      12014","       3202","         15.03"
"MRF","EQ","20-Jan-2021","      87197.55","      87800.00","      94120.15","      87600.60","      92417.00","      93081.50","      91253.17","      80494","          7345332522.40","      41897","       9302","         11.56"
"MRF","EQ","21-Jan-2021","      93081.50","      93600.00","      96479.70","      90602.00","      91400.00","      91712.90","      94021.53","     111415","         10475409274.45","      70094","       8725","          7.83"
"MRF","EQ","22-Jan-2021","      91712.90","      92444.00","      94345.95","      91420.00","      92500.00","      92305.95","      92831.74","      90867","          8435341911.60","      55399","       3465","          3.81"
"MRF","EQ","25-Jan-2021","      92305.95","      93879.95","      93879.95","      89205.10","      89500.00","      89638.35","      91203.21","      60275","          5497273522.90","      36014","       2415","          4.01"
"MRF","EQ","27-Jan-2021","      89638.35","      90100.00","      90177.25","      87510.00","      88310.50","      88577.75","      88783.66","      58528","          5196330034.10","      35460","       3598","          6.15"
"MRF","EQ","28-Jan-2021","      88577.75","      88100.00","      89411.60","      87122.75","      87303.05","      87487.70","      88365.37","      51944","          4590051011.50","      30128","       2400","          4.62"
"MRF","EQ","29-Jan-2021","      87487.70","      88499.10","      89388.00","      83455.70","      84000.00","      84069.15","      86526.89","      56240","          4866272378.20","      33577","       4930","          8.77"
"MRF","EQ","01-Feb-2021","      84069.15","      84888.00","      88798.60","      83900.05","      88101.00","      88133.65","      86327.63","      46017","          3972538658.60","      29605","       3333","          7.24"
"MRF","EQ","02-Feb-2021","      88133.65","      89450.00","      91949.90","      88926.85","      91279.00","      90745.95","      90480.40","      51519","          4661459643.80","      30951","       2822","          5.48"
"MRF","EQ","03-Feb-2021","      90745.95","      91583.20","      93278.35","      89500.05","      90300.00","      89963.50","      91331.15","      44550","          4068802814.10","      25788","       4330","          9.72"
"MRF","EQ","04-Feb-2021","      89963.50","      90999.90","      93780.00","      89964.00","      92225.00","      92181.95","      92301.95","      63583","          5868835125.90","      35096","       4165","          6.55"
"MRF","EQ","05-Feb-2021","      92181.95","      93318.30","      93566.95","      90272.15","      90900.00","      90693.05","      91791.84","      49120","          4508815299.55","      26166","       5393","         10.98"
"MRF","EQ","08-Feb-2021","      90693.05","      92249.90","      92551.25","      90000.00","      90926.00","      90870.75","      91073.45","      36568","          3330373907.20","      22057","       2478","          6.78"
"MRF","EQ","09-Feb-2021","      90870.75","      91495.00","      94699.00","      90400.00","      94200.00","      93597.90","      92618.84","      69603","          6446548883.50","      39996","       5518","          7.93"
"MRF","EQ","10-Feb-2021","      93597.90","      93852.00","      97880.80","      92750.00","      97688.00","      96973.85","      94963.57","      72305","          6866340676.10","      40674","       5061","          7.00"
"MRF","EQ","11-Feb-2021","      96973.85","      96770.00","      98599.95","      89120.00","      89999.20","      90084.70","      93933.27","     182954","         17185467430.05","      97256","      23319","         12.75"
"MRF","EQ","12-Feb-2021","      90084.70","      92000.00","      93480.00","      90085.00","      91088.85","      91278.05","      91595.78","     138059","         12645621700.65","      73451","       5895","          4.27"
"MRF","EQ","15-Feb-2021","      91278.05","      92373.40","      92450.00","      90000.00","      90495.00","      90643.90","      91462.97","      54272","          4963878215.65","      29482","       4575","          8.43"
"MRF","EQ","16-Feb-2021","      90643.90","      91499.00","      91550.00","      89003.80","      89700.00","      89575.35","      89993.53","      58998","          5309438541.90","      30640","       4897","          8.30"
"MRF","EQ","17-Feb-2021","      89575.35","      90999.90","      90999.90","      88811.00","      89250.00","      89184.50","      89440.96","      39383","          3522453478.40","      19054","       4423","         11.23"
"MRF","EQ","18-Feb-2021","      89184.50","      89500.00","      90000.00","      88350.00","      88735.00","      88881.35","      89149.64","      36398","          3244868633.55","      19274","       4450","         12.23"
"MRF","EQ","19-Feb-2021","      88881.35","      88160.00","      89369.85","      87000.00","      88300.00","      88120.10","      88499.74","      34825","          3082003615.15","      19437","       1916","          5.50"
"MRF","EQ","22-Feb-2021","      88120.10","      88800.00","      88800.00","      86226.00","      86400.00","      86921.30","      87411.28","      33729","          2948294918.75","      20315","       3133","          9.29"
"MRF","EQ","23-Feb-2021","      86921.30","      87293.60","      88105.05","      85800.00","      87907.30","      87558.50","      87199.60","      37383","          3259782549.10","      21409","       2484","          6.64"
"MRF","EQ","24-Feb-2021","      87558.50","      88100.00","      88600.00","      86850.00","      88100.00","      87979.65","      88155.27","      13773","          1214162469.25","       7884","       2066","         15.00"
"MRF","EQ","25-Feb-2021","      87979.65","      88200.00","      88600.00","      87362.85","      87501.00","      87622.80","      87996.82","      22420","          1972888799.80","      12026","       2817","         12.56"
"MRF","EQ","26-Feb-2021","      87622.80","      86900.00","      87320.00","      83803.55","      84440.05","      84498.15","      85650.37","      46327","          3967924572.90","      25323","      11165","         24.10"
"MRF","EQ","01-Mar-2021","      84498.15","      85200.00","      89864.00","      85152.05","      89440.05","      89025.45","      87567.33","      48753","          4269169863.85","      29544","       9563","         19.62"
"MRF","EQ","02-Mar-2021","      89025.45","      90148.75","      90274.00","      88446.95","      89970.00","      89680.40","      89486.05","      34837","          3117425624.95","      21271","       4718","         13.54"
"MRF","EQ","03-Mar-2021","      89680.40","      89680.00","      89950.00","      88480.00","      89055.00","      89097.10","      89168.28","      22137","          1973918124.00","      12445","       2714","         12.26"
"MRF","EQ","04-Mar-2021","      89097.10","      88200.00","      90801.00","      88097.70","      89501.00","      89773.55","      89463.15","      29437","          2633526646.35","      18508","       5242","         17.81"
"MRF","EQ","05-Mar-2021","      89773.55","      89699.90","      89699.90","      88005.00","      88776.50","      88661.75","      88710.58","      27911","          2476000950.40","      17317","       5113","         18.32"
"MRF","EQ","08-Mar-2021","      88661.75","      88661.75","      89484.95","      87202.05","      87631.05","      87564.55","      88429.13","      21119","          1867534812.40","      12717","       3606","         17.07"
"MRF","EQ","09-Mar-2021","      87564.55","      88398.40","      89505.50","      88000.00","      89015.00","      89067.70","      88804.87","      24443","          2170657512.80","      14933","       5080","         20.78"
"MRF","EQ","10-Mar-2021","      89067.70","      89702.75","      89703.00","      88379.45","      88800.00","      88684.10","      89014.49","      16992","          1512534191.35","      10297","       3662","         21.55"
"MRF","EQ","12-Mar-2021","      88684.10","      88800.00","      90300.00","      88200.00","      88900.00","      88775.35","      89265.92","      25808","          2303774792.35","      15801","       4408","         17.08"
"MRF","EQ","15-Mar-2021","      88775.35","      89200.00","      89490.50","      87000.00","      87580.00","      87673.55","      87778.01","      22660","          1989049691.45","      14521","       3220","         14.21"
"MRF","EQ","16-Mar-2021","      87673.55","      87900.00","      88479.85","      86500.00","      86900.00","      86819.00","      87264.17","      22685","          1979587680.80","      14140","       4663","         20.56"
"MRF","EQ","17-Mar-2021","      86819.00","      87328.55","      87328.55","      85246.25","      85425.20","      85609.00","      85961.66","      18541","          1593815169.15","      10577","       3031","         16.35"
"MRF","EQ","18-Mar-2021","      85609.00","      86025.20","      86348.25","      83000.05","      83450.00","      83206.25","      84464.10","      30104","          2542707191.30","      17744","       6148","         20.42"
"MRF","EQ","19-Mar-2021","      83206.25","      82900.00","      84920.95","      80605.80","      84364.95","      84539.80","      83484.78","      63106","          5268390580.85","      35550","      18691","         29.62"
"MRF","EQ","22-Mar-2021","      84539.80","      84500.00","      85499.00","      82421.10","      83575.30","      83722.80","      84245.46","      27406","          2308831164.65","      16805","       3253","         11.87"
"MRF","EQ","23-Mar-2021","      83722.80","      83999.90","      84999.95","      83600.00","      84470.00","      84615.10","      84403.95","      26061","          2199651380.25","      13798","       7270","         27.90"
"MRF","EQ","24-Mar-2021","      84615.10","      83870.00","      84345.40","      81800.00","      82150.00","      82341.70","      83224.57","      25865","          2152603461.60","      15737","       7137","         27.59"
"MRF","EQ","25-Mar-2021","      82341.70","      82300.00","      82993.00","      80702.70","      81550.00","      81751.20","      81791.44","      33840","          2767822167.95","      21566","       5014","         14.82"
"MRF","EQ","26-Mar-2021","      81751.20","      82749.40","      82749.40","      81800.00","      82150.00","      82009.45","      82263.00","      17694","          1455561604.50","      10314","       2041","         11.53"
"MRF","EQ","30-Mar-2021","      82009.45","      82511.00","      83946.00","      81325.05","      83129.00","      83185.30","      82658.96","      34009","          2811148699.55","      15950","      15142","         44.52"
"MRF","EQ","31-Mar-2021","      83185.30","      82711.40","      83525.75","      81950.00","      82149.00","      82259.45","      82550.60","      17739","          1464365048.65","      10255","       3789","         21.36"
"MRF","EQ","01-Apr-2021","      82259.45","      83148.00","      83449.95","      82200.00","      82999.00","      83133.10","      82794.36","      19973","          1653651774.55","      11027","       4138","         20.72"
"MRF","EQ","05-Apr-2021","      83133.10","      82310.00","      83269.10","      81262.60","      81640.00","      81520.90","      81988.87","      19060","          1562707785.75","      11912","       3620","         18.99"
"MRF","EQ","06-Apr-2021","      81520.90","      82139.75","      82500.00","      81211.10","      82240.00","      82245.55","      81968.91","      18062","          1480522510.25","      11779","       2044","         11.32"
"MRF","EQ","07-Apr-2021","      82245.55","      81770.00","      83950.00","      81684.75","      83649.00","      83672.60","      83112.48","      16887","          1403520386.85","      10655","       3322","         19.67"
"MRF","EQ","08-Apr-2021","      83672.60","      83900.00","      84492.15","      82500.00","      82759.00","      82983.10","      83745.44","      19674","          1647607791.60","      11935","       3410","         17.33"
"MRF","EQ","09-Apr-2021","      82983.10","      82908.35","      83287.45","      81750.00","      81780.00","      81888.15","      82350.47","      14917","          1228421955.85","       9316","       2661","         17.84"
"MRF","EQ","12-Apr-2021","      81888.15","      81300.00","      81400.00","      78900.00","      79499.00","      79227.85","      79703.89","      24417","          1946129865.60","      16245","       4762","         19.50"
"MRF","EQ","13-Apr-2021","      79227.85","      79500.00","      83100.00","      79300.00","      82650.00","      82671.60","      81288.04","      30804","          2503996797.10","      19396","       5005","         16.25"
"MRF","EQ","15-Apr-2021","      82671.60","      81700.00","      82449.95","      80500.00","      81165.00","      80980.50","      81009.64","      33546","          2717549300.30","      22861","       1849","          5.51"
"MRF","EQ","16-Apr-2021","      80980.50","      81410.00","      81981.05","      80980.50","      81100.00","      81366.00","      81551.98","      23199","          1891924462.95","      13907","       1845","          7.95"
"MRF","EQ","19-Apr-2021","      81366.00","      79205.00","      80399.00","      78813.00","      79250.00","      79231.40","      79417.87","      26801","          2128478249.50","      17590","       3302","         12.32"
"MRF","EQ","20-Apr-2021","      79231.40","      80399.95","      80650.10","      78699.55","      79056.00","      79339.80","      79741.38","      27667","          2206204798.75","      17410","       2465","          8.91"
"MRF","EQ","22-Apr-2021","      79339.80","      79100.00","      79100.00","      77634.35","      78310.00","      78308.00","      78389.34","      41067","          3219215094.35","      25768","       5468","         13.31"
"MRF","EQ","23-Apr-2021","      78308.00","      78280.00","      78881.00","      77800.00","      78350.00","      78214.15","      78460.49","      17859","          1401225828.00","      11118","       1082","          6.06"
"MRF","EQ","26-Apr-2021","      78214.15","      78550.00","      79296.40","      77484.50","      77741.00","      77687.55","      78240.43","      16483","          1289637065.80","      10817","       2688","         16.31"
"MRF","EQ","27-Apr-2021","      77687.55","      77900.00","      78472.90","      77700.00","      78131.70","      78010.40","      78009.50","      13283","          1036200204.75","       7762","       3037","         22.86"
"MRF","EQ","28-Apr-2021","      78010.40","      78390.00","      79300.00","      77850.00","      78068.00","      78060.80","      78605.07","      23446","          1842974475.00","      13494","       6277","         26.77"
"MRF","EQ","29-Apr-2021","      78060.80","      78600.00","      79100.00","      77505.00","      77645.00","      77656.90","      78203.77","      18240","          1426436699.85","      10474","       3551","         19.47"
"MRF","EQ","30-Apr-2021","      77656.90","      77600.00","      81699.00","      77200.00","      80560.00","      80720.55","      80071.39","      60005","          4804683745.80","      34891","       8882","         14.80"
